cpu,uarch,intrinsic,instruction,extension,latency,throughput(ipc),throughput(cpi),notes
3A4000,GS464V,__lasx_xvftintupl_d,xvftintupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvftintupr_d,xvftintupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvftruncdo_w,xvftruncdo.w,asx,5,1,1,
3A4000,GS464V,__lasx_xvftruncupl_d,xvftruncupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvftruncupr_d,xvftruncupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvinsert_q,xvinsert.q,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvpermi_d,xvpermi.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_xvshufi_q,xvshufi.q,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_s_lo_b,xw2x.s.lo.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_s_lo_h,xw2x.s.lo.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_s_lo_w,xw2x.s.lo.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_u_lo_b,xw2x.u.lo.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_u_lo_h,xw2x.u.lo.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw2x_u_lo_w,xw2x.u.lo.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_xw4x_s_lo_b,xw4x.s.lo.b,asx,3,2,0.50,
3A4000,GS464V,__lasx_xw4x_s_lo_h,xw4x.s.lo.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw4x_u_lo_b,xw4x.u.lo.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw4x_u_lo_h,xw4x.u.lo.h,asx,3,2,0.50,
3A4000,GS464V,__lasx_xw8x_s_lo_b,xw8x.s.lo.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xw8x_u_lo_b,xw8x.u.lo.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xxor_v,xxor.v,asx,1,2,0.49,
3A4000,GS464V,__lsx_vabs_b,vabs.b,sx,1,2,0.50,
3A4000,GS464V,__lsx_vabs_d,vabs.d,sx,1,2,0.50,
3A4000,GS464V,__lsx_vabs_h,vabs.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vabs_w,vabs.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vacc4b_u_h,vacc4b.u.h,sx,3,1,1,
3A4000,GS464V,__lsx_vacc8b_u_d,vacc8b.u.d,sx,2,2,0.49,
3A4000,GS464V,__lsx_vaddx_s_d,vaddx.s.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddx_s_h,vaddx.s.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddx_s_w,vaddx.s.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddx_u_d,vaddx.u.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddx_u_h,vaddx.u.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddx_u_w,vaddx.u.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_s_d,vaddxs.s.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_s_h,vaddxs.s.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_s_w,vaddxs.s.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_u_d,vaddxs.u.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_u_h,vaddxs.u.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vaddxs_u_w,vaddxs.u.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vandn_v,vandn.v,sx,1,2,0.50,
3A4000,GS464V,__lsx_vbsll_v,vbsll.v,sx,1,2,0.49,
3A4000,GS464V,__lsx_vbsrl_v,vbsrl.v,sx,1,2,0.49,
3A4000,GS464V,__lsx_vclrstri_v,vclrstri.v,sx,2,2,0.49,
3A4000,GS464V,__lsx_vclrstrv_v,vclrstrv.v,sx,2,2,0.50,
3A4000,GS464V,__lsx_vclrtail_b,vclrtail.b,sx,2,2,0.49,
3A4000,GS464V,__lsx_vclrtail_h,vclrtail.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vextb_s_d,vextb.s.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextb_s_h,vextb.s.h,sx,1,2,0.50,
3A4000,GS464V,__lsx_vextb_s_w,vextb.s.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextb_u_d,vextb.u.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextb_u_h,vextb.u.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextb_u_w,vextb.u.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vexth_s_d,vexth.s.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vexth_s_w,vexth.s.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vexth_u_d,vexth.u.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vexth_u_w,vexth.u.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextr_v,vextr.v,sx,1,2,0.50,
3A4000,GS464V,__lsx_vextw_s_d,vextw.s.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vextw_u_d,vextw.u.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vfabs_d,vfabs.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vfabs_w,vfabs.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vfaddsub_d,vfaddsub.d,sx,5,2,0.49,
3A4000,GS464V,__lsx_vfaddsub_w,vfaddsub.w,sx,5,2,0.49,
3A4000,GS464V,__lsx_vfceil_d,vfceil.d,sx,4,2,0.50,
3A4000,GS464V,__lsx_vfceil_w,vfceil.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfceildo_w,vfceildo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vfceilupl_d,vfceilupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vfceilupr_d,vfceilupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vffintdo_w,vffintdo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vffintupl_d,vffintupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vffintupr_d,vffintupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vffloor_d,vffloor.d,sx,4,2,0.50,
3A4000,GS464V,__lsx_vffloor_w,vffloor.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vffloordo_w,vffloordo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vffloorupl_d,vffloorupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vffloorupr_d,vffloorupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vfmadd_d,vfmadd.d,sx,5,2,0.49,
3A4000,GS464V,__lsx_vfmadd_w,vfmadd.w,sx,5,2,0.49,
3A4000,GS464V,__lsx_vfmaddsub_d,vfmaddsub.d,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfmaddsub_w,vfmaddsub.w,sx,0.51/5,2,0.49,
3A4000,GS464V,__lsx_vfmsub_d,vfmsub.d,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfmsub_w,vfmsub.w,sx,0.50/5,2,0.50,
3A4000,GS464V,__lsx_vfmsubadd_d,vfmsubadd.d,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfmsubadd_w,vfmsubadd.w,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfnmadd_d,vfnmadd.d,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfnmadd_w,vfnmadd.w,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfnmsub_d,vfnmsub.d,sx,0.50/5,2,0.49,
3A4000,GS464V,__lsx_vfnmsub_w,vfnmsub.w,sx,0.50/5,2,0.50,
3A4000,GS464V,__lsx_vfrint_rm00_d,vfrint.rm00.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrint_rm00_w,vfrint.rm00.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrint_rm01_d,vfrint.rm01.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrint_rm01_w,vfrint.rm01.w,sx,4,2,0.50,
3A4000,GS464V,__lsx_vfrint_rm10_d,vfrint.rm10.d,sx,4,2,0.50,
3A4000,GS464V,__lsx_vfrint_rm10_w,vfrint.rm10.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrint_rm11_d,vfrint.rm11.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrint_rm11_w,vfrint.rm11.w,sx,4,2,0.50,
3A4000,GS464V,__lsx_vfround_d,vfround.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfround_w,vfround.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vfrounddo_w,vfrounddo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vfroundupl_d,vfroundupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vfroundupr_d,vfroundupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vfrstii_b,vfrstii.b,sx,2,2,0.49,
3A4000,GS464V,__lsx_vfrstii_h,vfrstii.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vfrstiv_b,vfrstiv.b,sx,2,2,0.50,
3A4000,GS464V,__lsx_vfrstiv_h,vfrstiv.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vfrstm_b,vfrstm.b,sx,2,2,0.49,
3A4000,GS464V,__lsx_vfrstm_h,vfrstm.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vfsubadd_d,vfsubadd.d,sx,5,2,0.50,
3A4000,GS464V,__lsx_vfsubadd_w,vfsubadd.w,sx,5,2,0.49,
3A4000,GS464V,__lsx_vftintdo_w,vftintdo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vftintupl_d,vftintupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vftintupr_d,vftintupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vftruncdo_w,vftruncdo.w,sx,5,1,1,
3A4000,GS464V,__lsx_vftruncupl_d,vftruncupl.d,sx,5,1,1,
3A4000,GS464V,__lsx_vftruncupr_d,vftruncupr.d,sx,5,1,1,
3A4000,GS464V,__lsx_vgetsign_b,vgetsign.b,sx,1,2,0.50,
3A4000,GS464V,__lsx_vgetsign_d,vgetsign.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vgetsign_h,vgetsign.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vgetsign_w,vgetsign.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vhminposh_u_d,vhminposh.u.d,sx,2,2,0.49,
3A4000,GS464V,__lsx_vhminposh_u_q,vhminposh.u.q,sx,1,2,0.49,
3A4000,GS464V,__lsx_vhminposh_u_w,vhminposh.u.w,sx,2,2,0.49,
3A4000,GS464V,__lsx_vmepatmsk_v,vmepatmsk.v,sx,,2,0.49,
3A4000,GS464V,__lsx_vmulhi_s_b,vmulhi.s.b,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_s_d,vmulhi.s.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_s_h,vmulhi.s.h,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_s_w,vmulhi.s.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_u_b,vmulhi.u.b,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_u_d,vmulhi.u.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_u_h,vmulhi.u.h,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_u_w,vmulhi.u.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_us_b,vmulhi.us.b,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulhi_us_h,vmulhi.us.h,sx,4,2,0.50,
3A4000,GS464V,__lsx_vmulhi_us_w,vmulhi.us.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulx_s_d,vmulx.s.d,sx,4,2,0.50,
3A4000,GS464V,__lsx_vmulx_s_h,vmulx.s.h,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulx_s_w,vmulx.s.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulx_u_d,vmulx.u.d,sx,4,2,0.49,
3A4000,GS464V,__lsx_vmulx_u_h,vmulx.u.h,sx,4,2,0.50,
3A4000,GS464V,__lsx_vmulx_u_w,vmulx.u.w,sx,4,2,0.49,
3A4000,GS464V,__lsx_vperml_d,vperml.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vperml_w,vperml.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vrandsignv_b,vrandsignv.b,sx,2,2,0.49,
3A4000,GS464V,__lsx_vrandsignv_h,vrandsignv.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vrorsignv_b,vrorsignv.b,sx,2,2,0.49,
3A4000,GS464V,__lsx_vrorsignv_h,vrorsignv.h,sx,2,2,0.49,
3A4000,GS464V,__lsx_vselr_d,vselr.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vselr_w,vselr.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsigncov_b,vsigncov.b,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsigncov_d,vsigncov.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsigncov_h,vsigncov.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsigncov_w,vsigncov.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsignfill_b,vsignfill.b,sx,1,2,0.50,
3A4000,GS464V,__lsx_vsignfill_d,vsignfill.d,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsignfill_h,vsignfill.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsignfill_w,vsignfill.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsllix_s_d,vsllix.s.d,sx,2,1,1,
3A4000,GS464V,__lsx_vsllix_s_h,vsllix.s.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsllix_s_w,vsllix.s.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsllix_u_d,vsllix.u.d,sx,2,1,1,
3A4000,GS464V,__lsx_vsllix_u_h,vsllix.u.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsllix_u_w,vsllix.u.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsrain_b,vsrain.b,sx,2,1,1,
3A4000,GS464V,__lsx_vsrain_h,vsrain.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsrain_w,vsrain.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsrains_s_b,vsrains.s.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrains_s_h,vsrains.s.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrains_s_w,vsrains.s.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrains_u_b,vsrains.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrains_u_h,vsrains.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrains_u_w,vsrains.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsran_b,vsran.b,sx,2,1,1,
3A4000,GS464V,__lsx_vsran_h,vsran.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsran_w,vsran.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsrans_s_b,vsrans.s.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrans_s_h,vsrans.s.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrans_s_w,vsrans.s.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrans_u_b,vsrans.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrans_u_h,vsrans.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrans_u_w,vsrans.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarin_b,vsrarin.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarin_h,vsrarin.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarin_w,vsrarin.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_s_b,vsrarins.s.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_s_h,vsrarins.s.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_s_w,vsrarins.s.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_u_b,vsrarins.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_u_h,vsrarins.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarins_u_w,vsrarins.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarn_b,vsrarn.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarn_h,vsrarn.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarn_w,vsrarn.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_s_b,vsrarns.s.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_s_h,vsrarns.s.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_s_w,vsrarns.s.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_u_b,vsrarns.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_u_h,vsrarns.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrarns_u_w,vsrarns.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlin_b,vsrlin.b,sx,2,1,1,
3A4000,GS464V,__lsx_vsrlin_h,vsrlin.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsrlin_w,vsrlin.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsrlins_u_b,vsrlins.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlins_u_h,vsrlins.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlins_u_w,vsrlins.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrln_b,vsrln.b,sx,2,1,1,
3A4000,GS464V,__lsx_vsrln_h,vsrln.h,sx,2,1,1,
3A4000,GS464V,__lsx_vsrln_w,vsrln.w,sx,2,1,1,
3A4000,GS464V,__lsx_vsrlns_u_b,vsrlns.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlns_u_h,vsrlns.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlns_u_w,vsrlns.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrin_b,vsrlrin.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrin_h,vsrlrin.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrin_w,vsrlrin.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrins_u_b,vsrlrins.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrins_u_h,vsrlrins.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrins_u_w,vsrlrins.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrn_b,vsrlrn.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrn_h,vsrlrn.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrn_w,vsrlrn.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrns_u_b,vsrlrns.u.b,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrns_u_h,vsrlrns.u.h,sx,4,1,1,
3A4000,GS464V,__lsx_vsrlrns_u_w,vsrlrns.u.w,sx,4,1,1,
3A4000,GS464V,__lsx_vsubh_s_b,vsubh.s.b,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsubh_s_d,vsubh.s.d,sx,2,2,0.49,
3A4000,GS464V,__lsx_vsubh_s_h,vsubh.s.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsubh_s_w,vsubh.s.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsubh_u_b,vsubh.u.b,sx,1,2,0.50,
3A4000,GS464V,__lsx_vsubh_u_d,vsubh.u.d,sx,2,2,0.49,
3A4000,GS464V,__lsx_vsubh_u_h,vsubh.u.h,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsubh_u_w,vsubh.u.w,sx,1,2,0.49,
3A4000,GS464V,__lsx_vsubx_s_d,vsubx.s.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubx_s_h,vsubx.s.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubx_s_w,vsubx.s.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubx_u_d,vsubx.u.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubx_u_h,vsubx.u.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubx_u_w,vsubx.u.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_s_d,vsubxs.s.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_s_h,vsubxs.s.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_s_w,vsubxs.s.w,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_u_d,vsubxs.u.d,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_u_h,vsubxs.u.h,sx,1/2,1,1,
3A4000,GS464V,__lsx_vsubxs_u_w,vsubxs.u.w,sx,1/2,1,1,
3A4000,GS464V,__msa2_dotp_s_q,dotp.s.q,msa2,7,2,0.49,
3A4000,GS464V,__msa2_dotp_u_q,dotp.u.q,msa2,7,2,0.49,
3A4000,GS464V,__msa2_dotp_us_d,dotp.us.d,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dotp_us_h,dotp.us.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dotp_us_q,dotp.us.q,msa2,7,2,0.49,
3A4000,GS464V,__msa2_dotp_us_w,dotp.us.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dpadd_s_q,dpadd.s.q,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_dpadd_u_q,dpadd.u.q,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_dpadd_us_d,dpadd.us.d,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dpadd_us_h,dpadd.us.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dpadd_us_q,dpadd.us.q,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_dpadd_us_w,dpadd.us.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_dpsub_s_q,dpsub.s.q,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_dpsub_u_q,dpsub.u.q,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_hadd_s_q,hadd.s.q,msa2,3,2,0.49,
3A4000,GS464V,__msa2_hadd_u_q,hadd.u.q,msa2,3,2,0.49,
3A4000,GS464V,__msa2_hsub_s_q,hsub.s.q,msa2,3,2,0.49,
3A4000,GS464V,__msa2_hsub_u_q,hsub.u.q,msa2,3,2,0.49,
3A4000,GS464V,__msa2_muhv_s_d,muhv.s.d,msa2,4,2,0.49,
3A4000,GS464V,__msa2_muhv_u_d,muhv.u.d,msa2,4,2,0.49,
3A4000,GS464V,__msa2_muhv_us_d,muhv.us.d,msa2,4,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_sx_nc_b,n2x.rnd.sx.nc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_nc_d,n2x.rnd.sx.nc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_sx_nc_h,n2x.rnd.sx.nc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_nc_w,n2x.rnd.sx.nc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_sc_b,n2x.rnd.sx.sc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_sc_d,n2x.rnd.sx.sc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_sx_sc_h,n2x.rnd.sx.sc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_sc_w,n2x.rnd.sx.sc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_uc_b,n2x.rnd.sx.uc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_uc_d,n2x.rnd.sx.uc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_sx_uc_h,n2x.rnd.sx.uc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_sx_uc_w,n2x.rnd.sx.uc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_nc_b,n2x.rnd.ux.nc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_nc_d,n2x.rnd.ux.nc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_ux_nc_h,n2x.rnd.ux.nc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_nc_w,n2x.rnd.ux.nc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_sc_b,n2x.rnd.ux.sc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_sc_d,n2x.rnd.ux.sc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_ux_sc_h,n2x.rnd.ux.sc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_sc_w,n2x.rnd.ux.sc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_uc_b,n2x.rnd.ux.uc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_uc_d,n2x.rnd.ux.uc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_rnd_ux_uc_h,n2x.rnd.ux.uc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_rnd_ux_uc_w,n2x.rnd.ux.uc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_nc_b,n2x.sx.nc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_nc_d,n2x.sx.nc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_sx_nc_h,n2x.sx.nc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_nc_w,n2x.sx.nc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_sc_b,n2x.sx.sc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_sc_d,n2x.sx.sc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_sx_sc_h,n2x.sx.sc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_sc_w,n2x.sx.sc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_uc_b,n2x.sx.uc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_uc_d,n2x.sx.uc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_sx_uc_h,n2x.sx.uc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_sx_uc_w,n2x.sx.uc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_nc_b,n2x.ux.nc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_nc_d,n2x.ux.nc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_ux_nc_h,n2x.ux.nc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_nc_w,n2x.ux.nc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_sc_b,n2x.ux.sc.b,msa2,4,1,1,
